unique_id,time,x,y,crop_type,red,nir,swir16,swir22,blue,green,rededge1,rededge2,rededge3,nir08
PIXEL_0001,2018-08-29 00:00:00.000,274312.19215568824,763161.2566661848,cocoa,0.12764678160636775,0.3029655429585421,0.25019574465410743,0.2186349064196281,0.10199295520637441,0.17690777343895778,0.20111922771291363,0.22756695907772226,0.39197910337546826,0.3609724527445348
PIXEL_0001,2018-09-06 00:00:00.000,274312.19215568824,763161.2566661848,cocoa,0.14476194099616524,0.20554035347590965,0.22916961036371877,0.20271032865560387,0.1610392930788499,0.2499544295642771,0.20634928476105288,0.2861528349231505,0.3161128091411127,0.27495049829028606
PIXEL_0001,2018-09-14 00:00:00.000,274312.19215568824,763161.2566661848,cocoa,0.1,0.3010538176660313,0.2241497818591729,0.10354724624808168,0.14580576021280953,0.28395319313713985,0.12715121901249743,0.27733895416443066,0.17733220578353065,0.23809550147555908
PIXEL_0002,2018-01-01 00:00:00.000,285164.9756762269,795365.5796750293,cocoa,0.20738460552598487,0.4498389356281887,0.3347171231054131,0.35752034357632334,0.24367422266145872,0.3347815009581897,0.4724230252189271,0.3509962496033516,0.36561994492407013,0.3793828045017604
PIXEL_0002,2018-01-09 00:00:00.000,285164.9756762269,795365.5796750293,cocoa,0.2680656216700167,0.5124051156959016,0.325081315081369,0.33807940342709275,0.201202413531082,0.17359930584947986,0.37901172059658844,0.41528664569714757,0.5195306588551899,0.49874736241525974
PIXEL_0002,2018-01-17 00:00:00.000,285164.9756762269,795365.5796750293,cocoa,0.2777699540775663,0.5581891282669202,0.475846349625338,0.29965391055003276,0.27634895257302583,0.35866530830451415,0.3318571841942167,0.5073502610124739,0.5129647947025044,0.5855913406871095
PIXEL_0002,2018-01-25 00:00:00.000,285164.9756762269,795365.5796750293,cocoa,0.3297097424720635,0.5788368237735917,0.34102840646368415,0.3238501942185715,0.14755285632685994,0.31590506101134114,0.44040001783468846,0.4646311287243283,0.42661130737325503,0.5363384029271673
PIXEL_0002,2018-02-02 00:00:00.000,285164.9756762269,795365.5796750293,cocoa,0.27269568583654324,0.7001167272985606,0.48302064404933953,0.24100571402544035,0.20401610876119058,0.3451470881897129,0.47242627480655086,0.44013892938223165,0.5322110705279787,0.5773473321785952
PIXEL_0002,2018-02-10 00:00:00.000,285164.9756762269,795365.5796750293,cocoa,0.3071436926917534,0.6388766406513928,0.36789531717975454,0.3699701155500394,0.2441883462466274,0.29700358333431853,0.49214130449944893,0.5168469385529493,0.5496965515736544,0.5575641818345947
PIXEL_0002,2018-02-18 00:00:00.000,285164.9756762269,795365.5796750293,cocoa,0.34017960939637704,0.7113302732437087,0.44546439273811606,0.34338804861022676,0.2952511360751034,0.4128959047290041,0.5144173674574909,0.4634210968442561,0.5267528392425157,0.5811838012484342
PIXEL_0002,2018-02-26 00:00:00.000,285164.9756762269,795365.5796750293,cocoa,0.366330560039203,0.6771969167940761,0.5422308558449261,0.3934289748194341,0.22398906046434564,0.3231700231921005,0.4430597123311184,0.591869632399225,0.6461601094036911,0.6171359873672825
PIXEL_0002,2018-03-06 00:00:00.000,285164.9756762269,795365.5796750293,cocoa,0.3749965098084398,0.6282847308780538,0.42311555000731654,0.41544597000436834,0.21328104520860397,0.440022793033032,0.4697380982776878,0.5964728011484602,0.5973877542013001,0.6336964753713719
PIXEL_0002,2018-03-14 00:00:00.000,285164.9756762269,795365.5796750293,cocoa,0.2577080970550864,0.5887020537244536,0.4615604777753492,0.39234335777066154,0.322225700102088,0.411876106397267,0.555784431191406,0.6212108924472871,0.7109507976655367,0.6102787294686807
PIXEL_0002,2018-03-22 00:00:00.000,285164.9756762269,795365.5796750293,cocoa,0.2984646776424939,0.7579297463866809,0.44214632670263865,0.41942678921283455,0.3861634867977061,0.4575431714390266,0.5654388031376842,0.7041169920553767,0.6555874577857581,0.746923393562464
PIXEL_0002,2018-03-30 00:00:00.000,285164.9756762269,795365.5796750293,cocoa,0.35074103583304705,0.6849915814581787,0.4597381169615593,0.45709561455076153,0.2901790805497835,0.4281025044164593,0.5023039410478398,0.5287838290060222,0.6046425159998524,0.7285293269891808
PIXEL_0002,2018-04-07 00:00:00.000,285164.9756762269,795365.5796750293,cocoa,0.28974429690576936,0.7952676837249433,0.4879533244560784,0.4131533821255561,0.2489730922124728,0.4719888903423838,0.5282557813620895,0.6625454121854963,0.6788402755147409,0.7627439772539484
PIXEL_0002,2018-04-15 00:00:00.000,285164.9756762269,795365.5796750293,cocoa,0.298307587225487,0.7577819651289697,0.4618185621632212,0.44757927321459773,0.2544185600164143,0.4397945545974578,0.5156987032899443,0.5354476576913942,0.7107468819610789,0.6774098292936451
PIXEL_0002,2018-04-23 00:00:00.000,285164.9756762269,795365.5796750293,cocoa,0.4750960432799275,0.6958752379341819,0.4173934379871326,0.4350810908123651,0.29748831345901283,0.41588972336293756,0.5266812329728703,0.6258296118481645,0.7532818069125893,0.7540451286140986
PIXEL_0002,2018-05-01 00:00:00.000,285164.9756762269,795365.5796750293,cocoa,0.3463897183963105,0.7039366736674183,0.4680251143405261,0.4252642730172628,0.2569709498535073,0.39085700299796455,0.4658210192626519,0.5887809793769813,0.6245834022611712,0.75290571950323
PIXEL_0002,2018-05-09 00:00:00.000,285164.9756762269,795365.5796750293,cocoa,0.29513107749512374,0.6207093631969481,0.4822245920844998,0.37211433009012485,0.31407464328642326,0.39757749411755017,0.5825198170486824,0.6650392713069126,0.6229376764263539,0.647632844454208
PIXEL_0002,2018-05-17 00:00:00.000,285164.9756762269,795365.5796750293,cocoa,0.21741736297415726,0.7170133411585938,0.492141764309157,0.3249076747866688,0.3177341382176527,0.353786216128855,0.5146728453257263,0.520445045423772,0.5434706232061507,0.7505122672141207
PIXEL_0002,2018-05-25 00:00:00.000,285164.9756762269,795365.5796750293,cocoa,0.3541691926205541,0.6845477880990529,0.4569780652029199,0.35676864834115035,0.28476361140972645,0.3792077790311484,0.5082033890786976,0.5922029878698387,0.626085266537059,0.6966010230883805
PIXEL_0002,2018-06-02 00:00:00.000,285164.9756762269,795365.5796750293,cocoa,0.29119517950995716,0.6513822053377051,0.49877283020692287,0.27518193886519554,0.24464932284784546,0.3500886094443806,0.430431922654021,0.5727349093236107,0.6399896133810584,0.6467166278157578
PIXEL_0002,2018-06-10 00:00:00.000,285164.9756762269,795365.5796750293,cocoa,0.349001566484241,0.6339728379939357,0.3982939253134048,0.3618324598090895,0.26258799676043143,0.3312510115903078,0.37236653912219825,0.44492960940514603,0.57102574128916,0.5680025119610522
PIXEL_0002,2018-06-18 00:00:00.000,285164.9756762269,795365.5796750293,cocoa,0.21490666776065914,0.6163344872566966,0.27939560018468323,0.42159960149298165,0.1734925530086754,0.32073375179295927,0.5227695925143886,0.4831811234838018,0.4613447546916468,0.5902508467679481
PIXEL_0002,2018-06-26 00:00:00.000,285164.9756762269,795365.5796750293,cocoa,0.300156920219605,0.6088815858214747,0.30848703894496826,0.2355713752006356,0.3083501145087799,0.2427833792710907,0.43010842677333927,0.49741432654462603,0.5174143429004711,0.49562597301096933
PIXEL_0002,2018-07-04 00:00:00.000,285164.9756762269,795365.5796750293,cocoa,0.2917605978207413,0.533399476813092,0.29773366981514315,0.2400775287139942,0.2520854672344871,0.27546744955993985,0.4299102758089201,0.3579331097552038,0.47907809554278574,0.5275465363750971
PIXEL_0002,2018-07-12 00:00:00.000,285164.9756762269,795365.5796750293,cocoa,0.3345328113234439,0.5802403792408434,0.23287096634660642,0.30788468603985975,0.12365227089086724,0.3792411790100476,0.36142573809019213,0.37256111939380027,0.35928450037422416,0.5079623435180927
PIXEL_0002,2018-07-20 00:00:00.000,285164.9756762269,795365.5796750293,cocoa,0.10592383942268385,0.5095446638814359,0.2677088739723383,0.2957625997101855,0.17968247039799054,0.21046322971294595,0.2187528154191331,0.4243486769634687,0.3757755434111252,0.4204865899496577
PIXEL_0002,2018-07-28 00:00:00.000,285164.9756762269,795365.5796750293,cocoa,0.23937127896968102,0.4309701440875685,0.2564411907216918,0.18816207007327368,0.2478477201681752,0.3127178340996281,0.39191247678271435,0.33814619874914686,0.4672259411930276,0.4382143822293539
PIXEL_0002,2018-08-05 00:00:00.000,285164.9756762269,795365.5796750293,cocoa,0.12073497863300843,0.34631211588314353,0.32453871407758456,0.1765582644001615,0.1,0.16352864909382692,0.19801603834711945,0.36318071413598735,0.29920994606648305,0.41804989636428913
PIXEL_0002,2018-08-13 00:00:00.000,285164.9756762269,795365.5796750293,cocoa,0.14286329384015284,0.389826816711506,0.30893334371257997,0.2782597168636788,0.1,0.2693606593538149,0.22873203891170035,0.2988854666914412,0.3290497793793693,0.25464078695569203
PIXEL_0002,2018-08-21 00:00:00.000,285164.9756762269,795365.5796750293,cocoa,0.23448762953774488,0.3058852920628371,0.21532871136565584,0.19791349702281105,0.13962197562217293,0.11103848005898381,0.34498642105401905,0.3422843318181711,0.2385518954872803,0.23680869535466095
PIXEL_0002,2018-08-29 00:00:00.000,285164.9756762269,795365.5796750293,cocoa,0.2034690147721514,0.33395416110592135,0.20189925974684336,0.15493373032941785,0.1,0.1,0.30137207507926245,0.17997397338023832,0.2944878379952641,0.37104756887322465
PIXEL_0002,2018-09-06 00:00:00.000,285164.9756762269,795365.5796750293,cocoa,0.14650221541798056,0.3095421947202257,0.2818839566965471,0.1917219832011393,0.1,0.18874694318637578,0.29390406556182697,0.192980143037586,0.21316059938491003,0.22061185240575976
PIXEL_0002,2018-09-14 00:00:00.000,285164.9756762269,795365.5796750293,cocoa,0.14885339342840712,0.41367060206772277,0.21026706254043678,0.13453467217222884,0.1,0.19656430431497807,0.15212551963528786,0.18588224813954823,0.23954313516136574,0.24766790620041845
PIXEL_0002,2018-09-22 00:00:00.000,285164.9756762269,795365.5796750293,cocoa,0.1,0.2232915918048155,0.18585450584162086,0.1738467312121987,0.1,0.20343806295974642,0.2585718453556448,0.17062821913602386,0.17432271691081402,0.20452186576750964
PIXEL_0003,2018-01-01 00:00:00.000,273362.61617597804,792965.625627944,cocoa,0.36415840801935473,0.5032304224493932,0.31123351607690397,0.3483358868209328,0.23000338128734638,0.26660064882224904,0.3762259215595911,0.4218615831045362,0.4204552759994614,0.40996411213376954
PIXEL_0003,2018-01-09 00:00:00.000,273362.61617597804,792965.625627944,cocoa,0.24709612148941362,0.4496195153802952,0.3781878963079249,0.30834234994517257,0.16162865224825423,0.38437939229069507,0.36421729050395674,0.4172645240358678,0.5618503069197933,0.4825120227612349
PIXEL_0003,2018-01-17 00:00:00.000,273362.61617597804,792965.625627944,cocoa,0.21797177355547487,0.530150896676944,0.3836337161473892,0.4135310106191651,0.2817430099241937,0.35242137281025043,0.38171830169761806,0.47049344819830446,0.5785613627542715,0.5073443928884293
PIXEL_0003,2018-01-25 00:00:00.000,273362.61617597804,792965.625627944,cocoa,0.211716829597763,0.5393804287933341,0.36812008840941873,0.35464342665900805,0.22235099621660764,0.35694045184095313,0.38335864893984867,0.3588553208021327,0.5146770521712389,0.5483233969763371
PIXEL_0003,2018-02-02 00:00:00.000,273362.61617597804,792965.625627944,cocoa,0.33070584453569213,0.617100478709057,0.31741711841314496,0.35396691466580316,0.3419988786058959,0.3413301384064053,0.47030759236606695,0.5657221938612743,0.59249593050219,0.5869223951096556
PIXEL_0003,2018-02-10 00:00:00.000,273362.61617597804,792965.625627944,cocoa,0.24328352280829785,0.6034306800133072,0.44387125616517464,0.47423204061765384,0.22614560843881537,0.447359531243144,0.44209521426407655,0.547282545648325,0.5108325905019784,0.6303658723832469
PIXEL_0003,2018-02-18 00:00:00.000,273362.61617597804,792965.625627944,cocoa,0.38354073521595694,0.7139944072120069,0.4735981632864952,0.30940707236958376,0.1799137611230393,0.431349852613606,0.4441580447117336,0.5393978296183247,0.6355927736613278,0.6103769505888242
PIXEL_0003,2018-02-26 00:00:00.000,273362.61617597804,792965.625627944,cocoa,0.330379049585357,0.7034829633520794,0.32609549957693845,0.3778191886212976,0.2797273841460181,0.3173669598308761,0.5987502959604653,0.5710643470458726,0.6339604254935681,0.65478489775328
PIXEL_0003,2018-03-06 00:00:00.000,273362.61617597804,792965.625627944,cocoa,0.35279854209889727,0.710591135196527,0.5089342451380757,0.42895309209121707,0.2710430989292244,0.3634613765050719,0.5684031764554678,0.49157396489912214,0.717706712024089,0.5792615234203042
PIXEL_0003,2018-03-14 00:00:00.000,273362.61617597804,792965.625627944,cocoa,0.36578667179443464,0.7410738181998043,0.4601951054060099,0.44736762734416613,0.301256461177136,0.41731647484022544,0.5347081818872335,0.550965588613826,0.7186052564653016,0.7425060727951275
PIXEL_0003,2018-03-22 00:00:00.000,273362.61617597804,792965.625627944,cocoa,0.30120021289871657,0.7543704397053647,0.404147313879902,0.4170503831480756,0.31876586029168474,0.44196711830880975,0.45663693530351174,0.6712673026465987,0.663173765599118,0.6800902903777122
PIXEL_0003,2018-03-30 00:00:00.000,273362.61617597804,792965.625627944,cocoa,0.28313861709257876,0.6456719230560978,0.4832769507512148,0.4402557128533928,0.2680915129104008,0.4247972836242865,0.5432226645115754,0.6366148242354791,0.5566994895074857,0.7798220206265786
PIXEL_0003,2018-04-07 00:00:00.000,273362.61617597804,792965.625627944,cocoa,0.46775385146276105,0.7457326936878672,0.45644467191463567,0.41046973393178743,0.320246829527056,0.4500850176109724,0.54436919198596,0.61905444085981,0.7663952069541575,0.7952877984108545
PIXEL_0003,2018-04-15 00:00:00.000,273362.61617597804,792965.625627944,cocoa,0.3782172382817548,0.6841129619944225,0.5148138385031978,0.3979657049582475,0.27106545957612366,0.39069814306880907,0.5243796376793755,0.5517674919818474,0.6382330312015339,0.7414661827221054
PIXEL_0003,2018-04-23 00:00:00.000,273362.61617597804,792965.625627944,cocoa,0.349814052791387,0.6343178765542797,0.4923435982269304,0.4199810165271765,0.25540760473956897,0.461888524495517,0.6366897264270656,0.5295769026619448,0.5824155156420856,0.5461470256875278
PIXEL_0003,2018-05-01 00:00:00.000,273362.61617597804,792965.625627944,cocoa,0.3560088826062501,0.6876409274676452,0.4772327818029226,0.33573006183362164,0.3571116301284986,0.3729232048700189,0.49934071555156084,0.5281088797287888,0.6572716703538698,0.5924162265374846
PIXEL_0003,2018-05-09 00:00:00.000,273362.61617597804,792965.625627944,cocoa,0.3024423287748914,0.6983777070154187,0.5703907220848529,0.42922652696229857,0.2419916276413939,0.4052921569558844,0.43050169152451495,0.5828243490254849,0.616320087594562,0.6888897628857737
PIXEL_0003,2018-05-17 00:00:00.000,273362.61617597804,792965.625627944,cocoa,0.3134891847464599,0.6692137376132643,0.4739857090568348,0.45481686769148805,0.302961865122132,0.4263398344420057,0.4536902642087858,0.6175679354805038,0.5713676522673349,0.6320860446845309
PIXEL_0003,2018-05-25 00:00:00.000,273362.61617597804,792965.625627944,cocoa,0.2760780507469336,0.6541434318761846,0.4252575643177863,0.33200269270885974,0.29536467880317374,0.4058104971608771,0.41657540984945596,0.480597931559958,0.6497954123962463,0.6253090771185693
PIXEL_0003,2018-06-02 00:00:00.000,273362.61617597804,792965.625627944,cocoa,0.2916119739600344,0.6663257755298769,0.47073011531685377,0.3460542908212529,0.3342304182095986,0.3551227555118437,0.5231204397135482,0.5572721329466972,0.6270859450271489,0.5545625086101658
PIXEL_0003,2018-06-10 00:00:00.000,273362.61617597804,792965.625627944,cocoa,0.29436141602884885,0.5907702935797782,0.4470849609426273,0.32091427851188503,0.1157218943316059,0.3266912334683188,0.3246586728505739,0.48426526132001757,0.5321479062670013,0.571415801309211
PIXEL_0003,2018-06-18 00:00:00.000,273362.61617597804,792965.625627944,cocoa,0.2769606012905028,0.6128425768473618,0.3774999912419488,0.29107304815731344,0.22153971580594417,0.44339563534896353,0.47554235011093815,0.4879802505889768,0.500645455636302,0.5537447999876025
PIXEL_0003,2018-06-26 00:00:00.000,273362.61617597804,792965.625627944,cocoa,0.27996481714322563,0.46290305184909786,0.3321149816421846,0.3259355588964613,0.1974566307433674,0.26738471882043224,0.3446440507081025,0.4433603955727184,0.5076020294829373,0.6038909699030827
PIXEL_0003,2018-07-04 00:00:00.000,273362.61617597804,792965.625627944,cocoa,0.2763603696944234,0.5583649197998032,0.20093821049548913,0.2934094431119852,0.2685650578718131,0.18881916161991397,0.4063141535748799,0.3027732118764379,0.4567598999036734,0.49449485358218837
PIXEL_0003,2018-07-12 00:00:00.000,273362.61617597804,792965.625627944,cocoa,0.21780763592350325,0.5038968527574412,0.40928049276002754,0.26676573841861717,0.204812978884143,0.338131049144186,0.35765645948059116,0.3346198542299573,0.42568647087664824,0.5514695154805781
PIXEL_0003,2018-07-20 00:00:00.000,273362.61617597804,792965.625627944,cocoa,0.2354433280224772,0.4717353645538431,0.27908355541975,0.28014791251682997,0.14117182417937046,0.2927656507900581,0.3765004395354532,0.35962476896656415,0.3939799569366905,0.4179533384841398
PIXEL_0003,2018-07-28 00:00:00.000,273362.61617597804,792965.625627944,cocoa,0.18843300355075968,0.4042138328067767,0.23059934106861557,0.3276316615778492,0.12285471315856844,0.17812034614481137,0.25593944386517337,0.3927498954323565,0.3730515528681724,0.4571304555203626
PIXEL_0003,2018-08-05 00:00:00.000,273362.61617597804,792965.625627944,cocoa,0.21098610453800293,0.414258318383462,0.2788384119880383,0.24077171560162552,0.2345787402234098,0.30956639243167533,0.20619557548052395,0.34730338150387347,0.37127057088814214,0.39842650060474627
PIXEL_0003,2018-08-13 00:00:00.000,273362.61617597804,792965.625627944,cocoa,0.23127891958783336,0.34170549438633735,0.21146023983559242,0.17963983853157678,0.1,0.15495672648520806,0.20181828499181315,0.3196604530275319,0.4097397132406142,0.30262715272753504
PIXEL_0003,2018-08-21 00:00:00.000,273362.61617597804,792965.625627944,cocoa,0.25558573520918487,0.36458081586390584,0.2010506392930843,0.17760054667209116,0.1362802190899816,0.1566348162379798,0.371569238712114,0.24712578709608257,0.2229717598977614,0.23067634507969031
PIXEL_0003,2018-08-29 00:00:00.000,273362.61617597804,792965.625627944,cocoa,0.12844328588241263,0.2594052893412829,0.14010704193449208,0.1974618975474956,0.15284877778275766,0.15007906753362768,0.18419828647911432,0.24708022429062118,0.17301994780038768,0.28990308332661635
PIXEL_0003,2018-09-06 00:00:00.000,273362.61617597804,792965.625627944,cocoa,0.21044481407771531,0.24304276655482152,0.2891266950098148,0.16952363811785684,0.12179290657488626,0.17543628625962748,0.20809947457417097,0.2409710361171802,0.23358367119699808,0.32786827776508587
PIXEL_0003,2018-09-14 00:00:00.000,273362.61617597804,792965.625627944,cocoa,0.1325191481370639,0.23236064930189881,0.14896741515370326,0.23978541119646257,0.1205555534175863,0.1685469172363046,0.2752404612821728,0.3034428556163563,0.26474449308582837,0.28547725975171456
PIXEL_0004,2018-01-01 00:00:00.000,255510.1356444123,773007.9307103637,cocoa,0.25435958537273035,0.41826326571397976,0.39982166388025875,0.4324743356903381,0.10490669668456945,0.24860816022477808,0.39534988228561413,0.4400777016379172,0.3808427649857589,0.530463930267481
PIXEL_0004,2018-01-09 00:00:00.000,255510.1356444123,773007.9307103637,cocoa,0.30649786172703275,0.5552654103363925,0.3698799527671805,0.3081022408147812,0.28049536254356644,0.3097850420329332,0.3397829501565692,0.34513303249744676,0.4510902777815372,0.3844440027696303
PIXEL_0004,2018-01-17 00:00:00.000,255510.1356444123,773007.9307103637,cocoa,0.25062548174440663,0.4897763896795643,0.25784295246022243,0.37998646649165674,0.12366103877915252,0.28472364130522215,0.39118153958316376,0.40722283575106555,0.5249332944809026,0.5215830672753962
PIXEL_0004,2018-01-25 00:00:00.000,255510.1356444123,773007.9307103637,cocoa,0.361224227222896,0.6167800768076818,0.35856581975300117,0.3764680081487595,0.14653297540317048,0.3240388219216829,0.5319481209327359,0.45426284000017575,0.5932720243089913,0.5655694200029716
